ID,Title En,Countries,Date,Nationality,Gender,Enquiry status,Staff,Local,Conflict Zone,Age,Media,Date resolution,dg_request,state_acknowledgements,state_response,País Título EN,country_Regional Group,Coordinates,Calc country code,calc_country,Conflict zone calc,year,month,case_category,resolved,impunity,government_responded,primary_region,resolution_days
2931,Javier Córdoba Chaguendo,CO,2019-10-18,Colombian,Male,Ongoing/Unresolved,Staff,Local,False,,Radio,,"[{'id': 47208, 'text_1': '2020', 'text_2': ''}, {'id': 47209, 'text_1': '2021', 'text_2': ''}, {'id': 47210, 'text_1': '2022', 'text_2': ''}, {'id': 47211, 'text_1': '2024', 'text_2': ''}, {'id': 47212, 'text_1': '2026', 'text_2': ''}]",[],"[{'id': 47213, 'text_1': '2020', 'text_2': ''}, {'id': 47214, 'text_1': '2021', 'text_2': ''}, {'id': 47215, 'text_1': '2022', 'text_2': ''}, {'id': 47216, 'text_1': '2024', 'text_2': ''}, {'id': 47217, 'text_1': '2026', 'text_2': ''}]",Colombia,Latin America and the Caribbean,"4.61, -74.08",CO,Javier Córdoba Chaguendo,Not a Conflict Zone,2019,10,Unresolved,0,1,1,Latin America and the Caribbean,
3064,Efrain Segarra,CO,2018-03-26,Ecuadorian,Male,Ongoing/Unresolved,Staff,Foreign,False,,Print,,"[{'id': 47109, 'text_1': '2019', 'text_2': ''}, {'id': 47110, 'text_1': '2020', 'text_2': ''}, {'id': 47111, 'text_1': '2021', 'text_2': ''}, {'id': 47112, 'text_1': '2022', 'text_2': ''}, {'id': 47113, 'text_1': '2024', 'text_2': ''}, {'id': 47114, 'text_1': '2026', 'text_2': ''}]",[],"[{'id': 47115, 'text_1': '2019', 'text_2': ''}, {'id': 47116, 'text_1': '2020', 'text_2': ''}, {'id': 47117, 'text_1': '2021', 'text_2': ''}, {'id': 47118, 'text_1': '2022', 'text_2': ''}, {'id': 47119, 'text_1': '2024', 'text_2': ''}, {'id': 47120, 'text_1': '2026', 'text_2': ''}]",Colombia,Latin America and the Caribbean,"4.61, -74.08",CO,Efrain Segarra,Not a Conflict Zone,2018,3,Unresolved,0,1,1,Latin America and the Caribbean,
2729,Atef Al Saidi,SY,2022-11-05,Syrian,Male,Ongoing/Unresolved,Freelancer,Local,True,45.0,TV,,"[{'id': 53501, 'text_1': '2024', 'text_2': ''}]",[],"[{'id': 53502, 'text_1': '2024', 'text_2': ''}]",Syrian Arab Republic,Arab States,"33.51, 36.29",SY,Atef Al Saidi,Conflict Zone,2022,11,Unresolved,0,1,1,Arab States,
2884,Rashid al-Bakr,SY,2020-10-26,Syrian,Male,Ongoing/Unresolved,Staff,Local,True,,Cross-platform,,"[{'id': 52437, 'text_1': '2024', 'text_2': ''}]",[],"[{'id': 52438, 'text_1': '2024', 'text_2': ''}]",Syrian Arab Republic,Arab States,"33.51, 36.29",SY,Rashid al-Bakr,Conflict Zone,2020,10,Unresolved,0,1,1,Arab States,
2950,Anas al-Dyab,SY,2019-07-21,Syrian,Male,Ongoing/Unresolved,Freelancer,Local,True,,Cross-platform,,"[{'id': 52283, 'text_1': '2024', 'text_2': ''}]",[],"[{'id': 52284, 'text_1': '2024', 'text_2': ''}]",Syrian Arab Republic,Arab States,"33.51, 36.29",SY,Anas al-Dyab,Conflict Zone,2019,7,Unresolved,0,1,1,Arab States,
3011,Ahmed Azize,SY,2018-08-10,Syrian,Male,Ongoing/Unresolved,Staff,Local,True,,Online,,"[{'id': 52263, 'text_1': '2024', 'text_2': ''}]",[],"[{'id': 52264, 'text_1': '2024', 'text_2': ''}]",Syrian Arab Republic,Arab States,"33.51, 36.29",SY,Ahmed Azize,Conflict Zone,2018,8,Unresolved,0,1,1,Arab States,
3075,Abdul Rahman Ismael Yassin,SY,2018-02-20,Syrian,Male,Ongoing/Unresolved,Freelancer,Local,True,,Cross-platform,,"[{'id': 52247, 'text_1': '2024', 'text_2': ''}]",[],"[{'id': 52248, 'text_1': '2024', 'text_2': ''}]",Syrian Arab Republic,Arab States,"33.51, 36.29",SY,Abdul Rahman Ismael Yassin,Conflict Zone,2018,2,Unresolved,0,1,1,Arab States,
3150,Mohamed Abazied (aka George Samara),SY,2017-03-12,Syrian,Male,Ongoing/Unresolved,Freelancer,Local,True,40.0,TV,,"[{'id': 52377, 'text_1': '2024', 'text_2': ''}]",[],"[{'id': 52378, 'text_1': '2024', 'text_2': ''}]",Syrian Arab Republic,Arab States,"33.51, 36.29",SY,Mohamed Abazied (aka George Samara),Conflict Zone,2017,3,Unresolved,0,1,1,Arab States,
3198,Mohammed Sayyed Hassan,SY,2016-08-01,Syrian,Male,Ongoing/Unresolved,Staff,Local,True,,Online,,"[{'id': 52391, 'text_1': '2024', 'text_2': ''}]",[],"[{'id': 52392, 'text_1': '2024', 'text_2': ''}]",Syrian Arab Republic,Arab States,"33.51, 36.29",SY,Mohammed Sayyed Hassan,Conflict Zone,2016,8,Unresolved,0,1,1,Arab States,
3214,Khalid al Issa,SY,2016-06-16,Syrian,Male,Ongoing/Unresolved,Freelancer,Local,True,,Cross-platform,,"[{'id': 52361, 'text_1': '2024', 'text_2': ''}]",[],"[{'id': 52362, 'text_1': '2024', 'text_2': ''}]",Syrian Arab Republic,Arab States,"33.51, 36.29",SY,Khalid al Issa,Conflict Zone,2016,6,Unresolved,0,1,1,Arab States,
2727,César Henry Vivanco Castro,EC,2022-11-13,Ecuadorian,Male,Unresolved – Archived,Not indicated,Local,False,37.0,Cross-platform,,"[{'id': 47485, 'text_1': '2024', 'text_2': ''}, {'id': 47486, 'text_1': '2026', 'text_2': ''}]",[],"[{'id': 47487, 'text_1': '2024', 'text_2': ''}, {'id': 47488, 'text_1': '2026', 'text_2': ''}]",Ecuador,Latin America and the Caribbean,"-0.22, -78.51",EC,César Henry Vivanco Castro,Not a Conflict Zone,2022,11,Unresolved,0,1,1,Latin America and the Caribbean,
2731,Sadaf Naeem,PK,2022-10-30,Pakistani,Female,No Information Received So Far,Staff,Local,False,40.0,TV,,"[{'id': 51460, 'text_1': '2024', 'text_2': ''}]",[],[],Pakistan,Asia and the Pacific,"33.7, 73.04",PK,Sadaf Naeem,Not a Conflict Zone,2022,10,Unresolved,0,1,0,Asia and the Pacific,
2763,Ishtiaq Sodharo,PK,2022-07-01,Pakistani,Male,No Information Received So Far,Not indicated,Local,False,,Print,,"[{'id': 51454, 'text_1': '2024', 'text_2': ''}]",[],[],Pakistan,Asia and the Pacific,"33.7, 73.04",PK,Ishtiaq Sodharo,Not a Conflict Zone,2022,7,Unresolved,0,1,0,Asia and the Pacific,
2827,Kashif Anwar Ansari,PK,2021-08-10,Pakistani,Male,No Information Received So Far,Staff,Local,False,,Print,,[],[],[],Pakistan,Asia and the Pacific,"33.7, 73.04",PK,Kashif Anwar Ansari,Not a Conflict Zone,2021,8,Unresolved,0,1,0,Asia and the Pacific,
2853,Ajay Lalwani,PK,2021-03-17,Pakistani,Male,No Information Received So Far,Staff,Local,False,,Cross-platform,,[],[],[],Pakistan,Asia and the Pacific,"33.7, 73.04",PK,Ajay Lalwani,Not a Conflict Zone,2021,3,Unresolved,0,1,0,Asia and the Pacific,
2929,Urooj Iqbal,PK,2019-11-25,Pakistani,Female,No Information Received So Far,Staff,Local,False,,Print,,[],[],[],Pakistan,Asia and the Pacific,"33.7, 73.04",PK,Urooj Iqbal,Not a Conflict Zone,2019,11,Unresolved,0,1,0,Asia and the Pacific,
2968,Malik Amanullah Khan,PK,2019-04-30,Pakistani,Male,No Information Received So Far,Staff,Local,False,,Print,,[],[],[],Pakistan,Asia and the Pacific,"33.7, 73.04",PK,Malik Amanullah Khan,Not a Conflict Zone,2019,4,Unresolved,0,1,0,Asia and the Pacific,
2996,Sohail Khan,PK,2018-10-23,Pakistani,Male,Ongoing/Unresolved,Staff,Local,False,,Print,,"[{'id': 51461, 'text_1': '2019', 'text_2': ''}, {'id': 51462, 'text_1': '2020', 'text_2': ''}, {'id': 51463, 'text_1': '2021', 'text_2': ''}, {'id': 51464, 'text_1': '2022', 'text_2': ''}, {'id': 51465, 'text_1': '2024', 'text_2': ''}]","[{'id': 51466, 'text_1': '2020', 'text_2': ''}, {'id': 51467, 'text_1': '2021', 'text_2': ''}]","[{'id': 51468, 'text_1': '2019', 'text_2': 'https://unesdoc.unesco.org/ark:/48223/pf0000388163.locale=en'}, {'id': 51469, 'text_1': '2024', 'text_2': ''}]",Pakistan,Asia and the Pacific,"33.7, 73.04",PK,Sohail Khan,Not a Conflict Zone,2018,10,Unresolved,0,1,1,Asia and the Pacific,
3063,Zeeshan Ashraf Butt,PK,2018-03-27,Pakistani,Male,No Information Received So Far,Staff,Local,False,,Print,,[],[],"[{'id': 51470, 'text_1': '2018', 'text_2': 'https://en.unesco.org/sites/default/files/pakistan_safety_tbp.pdf'}]",Pakistan,Asia and the Pacific,"33.7, 73.04",PK,Zeeshan Ashraf Butt,Not a Conflict Zone,2018,3,Unresolved,0,1,1,Asia and the Pacific,
3097,Haroon Khan,PK,2017-10-12,Pakistani,Male,No Information Received So Far,Staff,Local,False,36.0,TV,,[],[],[],Pakistan,Asia and the Pacific,"33.7, 73.04",PK,Haroon Khan,Not a Conflict Zone,2017,10,Unresolved,0,1,0,Asia and the Pacific,
3159,Muhammad Jan,PK,2017-01-17,Pakistani,Male,No Information Received So Far,Staff,Local,False,,Print,,[],[],[],Pakistan,Asia and the Pacific,"33.7, 73.04",PK,Muhammad Jan,Not a Conflict Zone,2017,1,Unresolved,0,1,0,Asia and the Pacific,
2858,Jamal Farah Adan,SO,2021-03-01,Somali,Male,Ongoing/Unresolved,Freelancer,Local,True,,Radio,,[],[],"[{'id': 52083, 'text_1': '2022', 'text_2': 'https://en.unesco.org/sites/default/files/somalia_safety_2022.pdf'}]",Somalia,Africa,"2.04, 45.34",SO,Jamal Farah Adan,Conflict Zone,2021,3,Unresolved,0,1,1,Africa,
2945,Abdinasir Abdulle Ga'al,SO,2019-08-14,Somali,Male,Ongoing/Unresolved,Staff,Local,True,,Radio,,[],[],"[{'id': 52037, 'text_1': '2022', 'text_2': 'https://en.unesco.org/sites/default/files/somalia_safety_2022.pdf'}]",Somalia,Africa,"2.04, 45.34",SO,Abdinasir Abdulle Ga'al,Conflict Zone,2019,8,Unresolved,0,1,1,Africa,
2986,Ibrahim Mohayadin Ahmed,SO,2018-12-22,Somali,Male,Ongoing/Unresolved,Staff,Local,True,,TV,,[],[],"[{'id': 52082, 'text_1': '2022', 'text_2': 'https://en.unesco.org/sites/default/files/somalia_safety_2022.pdf'}]",Somalia,Africa,"2.04, 45.34",SO,Ibrahim Mohayadin Ahmed,Conflict Zone,2018,12,Unresolved,0,1,1,Africa,
2987,Mohamed Dubad Gajaow,SO,2018-12-22,Somali,Male,Ongoing/Unresolved,Staff,Local,True,,TV,,[],[],"[{'id': 52106, 'text_1': '2022', 'text_2': 'https://en.unesco.org/sites/default/files/somalia_safety_2022.pdf'}]",Somalia,Africa,"2.04, 45.34",SO,Mohamed Dubad Gajaow,Conflict Zone,2018,12,Unresolved,0,1,1,Africa,
3095,Ali Nur Siad-Ahmed,SO,2017-10-14,Somali,Male,Ongoing/Unresolved,Freelancer,Local,True,31.0,TV,,[],[],"[{'id': 52072, 'text_1': '2022', 'text_2': 'https://en.unesco.org/sites/default/files/somalia_safety_2022.pdf'}]",Somalia,Africa,"2.04, 45.34",SO,Ali Nur Siad-Ahmed,Conflict Zone,2017,10,Unresolved,0,1,1,Africa,
3176,Mahad Ali Mohamed,SO,2016-11-06,Somali,Male,Ongoing/Unresolved,Staff,Local,True,,Radio,,[],[],"[{'id': 52086, 'text_1': '2022', 'text_2': 'https://en.unesco.org/sites/default/files/somalia_safety_2022.pdf'}]",Somalia,Africa,"2.04, 45.34",SO,Mahad Ali Mohamed,Conflict Zone,2016,11,Unresolved,0,1,1,Africa,
3184,Abdiaziz Mohamed Ali,SO,2016-09-27,Somali,Male,Ongoing/Unresolved,Staff,Local,True,,Radio,,[],[],"[{'id': 52034, 'text_1': '2022', 'text_2': 'https://en.unesco.org/sites/default/files/somalia_safety_2022.pdf'}]",Somalia,Africa,"2.04, 45.34",SO,Abdiaziz Mohamed Ali,Conflict Zone,2016,9,Unresolved,0,1,1,Africa,
2851,Betty Barasa,KE,2021-04-07,Kenyan,Female,Ongoing/Unresolved,Staff,Local,False,,TV,,"[{'id': 49404, 'text_1': '2022', 'text_2': ''}, {'id': 49405, 'text_1': '2024', 'text_2': ''}]","[{'id': 49406, 'text_1': '2022', 'text_2': ''}]","[{'id': 49407, 'text_1': '2024', 'text_2': ''}]",Kenya,Africa,"-1.29, 36.82",KE,Betty Barasa,Not a Conflict Zone,2021,4,Unresolved,0,1,1,Africa,
2794,Evariste Djaï-Loramadji,TD,2022-02-09,Chadian,Male,No Information Received So Far,Staff,Local,True,,Radio,,"[{'id': 52489, 'text_1': '2024', 'text_2': ''}]",[],[],Chad,Africa,"12.11, 15.05",TD,Evariste Djaï-Loramadji,Conflict Zone,2022,2,Unresolved,0,1,0,Africa,
2962,Obed Nangbatna,TD,2019-05-25,Chadian,Male,No Information Received So Far,Staff,Local,True,,TV,,"[{'id': 52490, 'text_1': '2020', 'text_2': ''}, {'id': 52491, 'text_1': '2021', 'text_2': ''}, {'id': 52492, 'text_1': '2022', 'text_2': ''}, {'id': 52493, 'text_1': '2024', 'text_2': ''}]",[],[],Chad,Africa,"12.11, 15.05",TD,Obed Nangbatna,Conflict Zone,2019,5,Unresolved,0,1,0,Africa,
2942,Edgar Joel Aguilar,HN,2019-08-31,Honduran,Male,Ongoing/Unresolved,Staff,Local,False,,TV,,"[{'id': 48224, 'text_1': '2020', 'text_2': ''}, {'id': 48225, 'text_1': '2021', 'text_2': ''}, {'id': 48226, 'text_1': '2022', 'text_2': ''}, {'id': 48227, 'text_1': '2024', 'text_2': ''}]","[{'id': 48228, 'text_1': '2021', 'text_2': ''}]","[{'id': 48229, 'text_1': '2020', 'text_2': ''}, {'id': 48230, 'text_1': '2022', 'text_2': ''}, {'id': 48231, 'text_1': '2024', 'text_2': ''}]",Honduras,Latin America and the Caribbean,"14.11, -87.2",HN,Edgar Joel Aguilar,Not a Conflict Zone,2019,8,Unresolved,0,1,1,Latin America and the Caribbean,
3160,Igor Padilla,HN,2017-01-17,Honduran,Male,Resolved,Staff,Local,False,38.0,TV,1970-01-01 00:00:00.000002020,"[{'id': 48325, 'text_1': '2018', 'text_2': ''}, {'id': 48326, 'text_1': '2019', 'text_2': ''}, {'id': 48327, 'text_1': '2020', 'text_2': ''}]",[],"[{'id': 48328, 'text_1': '2018', 'text_2': ''}, {'id': 48329, 'text_1': '2019', 'text_2': ''}, {'id': 48330, 'text_1': '2020', 'text_2': ''}]",Honduras,Latin America and the Caribbean,"14.11, -87.2",HN,Igor Padilla,Not a Conflict Zone,2017,1,Resolved,1,0,1,Latin America and the Caribbean,-17183.0
2738,Percival Mabasa,PH,2022-10-03,Filipino,Male,Ongoing/Unresolved,Staff,Local,False,63.0,Radio,,"[{'id': 51385, 'text_1': '2024', 'text_2': ''}]",[],"[{'id': 51386, 'text_1': '2024', 'text_2': 'https://unesdoc.unesco.org/ark:/48223/pf0000391713.locale=en'}]",Philippines,Asia and the Pacific,"14.6, 120.98",PH,Percival Mabasa,Not a Conflict Zone,2022,10,Unresolved,0,1,1,Asia and the Pacific,
2765,Federico “Ding” Gempesaw,PH,2022-06-29,Filipino,Male,Ongoing/Unresolved,Staff,Local,False,,Radio,,"[{'id': 51251, 'text_1': '2024', 'text_2': ''}]",[],"[{'id': 51252, 'text_1': '2024', 'text_2': 'https://unesdoc.unesco.org/ark:/48223/pf0000391713.locale=en'}]",Philippines,Asia and the Pacific,"14.6, 120.98",PH,Federico “Ding” Gempesaw,Not a Conflict Zone,2022,6,Unresolved,0,1,1,Asia and the Pacific,
2833,Renante Cortes,PH,2021-07-22,Filipino,Male,Ongoing/Unresolved,Staff,Local,False,,Radio,,[],[],"[{'id': 51390, 'text_1': '2022', 'text_2': 'https://en.unesco.org/sites/default/files/philippines_safety_2022.pdf'}]",Philippines,Asia and the Pacific,"14.6, 120.98",PH,Renante Cortes,Not a Conflict Zone,2021,7,Unresolved,0,1,1,Asia and the Pacific,
2910,Cornelio Pepino,PH,2020-05-05,Filipino,Male,Ongoing/Unresolved,Staff,Local,False,,Radio,,[],[],"[{'id': 51213, 'text_1': '2021', 'text_2': 'https://en.unesco.org/sites/default/files/philippines_safety_2021_ms.pdf'}, {'id': 51214, 'text_1': '2022', 'text_2': 'https://en.unesco.org/sites/default/files/philippines_safety_2022.pdf'}]",Philippines,Asia and the Pacific,"14.6, 120.98",PH,Cornelio Pepino,Not a Conflict Zone,2020,5,Unresolved,0,1,1,Asia and the Pacific,
2982,John Michael Decano,PH,2019-01-09,Filipino,Male,Ongoing/Unresolved,Staff,Local,False,,Radio,,[],[],"[{'id': 51328, 'text_1': '2022', 'text_2': 'https://en.unesco.org/sites/default/files/philippines_safety_2022.pdf'}]",Philippines,Asia and the Pacific,"14.6, 120.98",PH,John Michael Decano,Not a Conflict Zone,2019,1,Unresolved,0,1,1,Asia and the Pacific,
3113,Rudy Alicaway,PH,2017-08-06,Filipino,Male,Resolved,Staff,Local,False,,Radio,1970-01-01 00:00:00.000002022,[],[],"[{'id': 51434, 'text_1': '2018', 'text_2': 'https://en.unesco.org/sites/default/files/philippines_safety_18.pdf'}, {'id': 51435, 'text_1': '2022', 'text_2': 'https://en.unesco.org/sites/default/files/philippines_safety_2022.pdf'}]",Philippines,Asia and the Pacific,"14.6, 120.98",PH,Rudy Alicaway,Not a Conflict Zone,2017,8,Resolved,1,0,1,Asia and the Pacific,-17384.0
3033,Jairo Sousa,BR,2018-06-21,Brazilian,Male,Ongoing/Unresolved,Staff,Local,False,43.0,Radio,,[],[],"[{'id': 46617, 'text_1': '2018', 'text_2': 'https://en.unesco.org/sites/default/files/brazil_safety_18_tbp.pdf'}, {'id': 46618, 'text_1': '2019', 'text_2': 'https://en.unesco.org/sites/default/files/brazil_safety_2019_tbp.pdf'}, {'id': 46619, 'text_1': '2021', 'text_2': 'https://en.unesco.org/sites/default/files/safety_brazil_2021_ms.pdf'}, {'id': 46620, 'text_1': '2022', 'text_2': 'https://en.unesco.org/sites/default/files/note_68_secteur_ci_unesco_09062022_125848-combined.pdf'}]",Brazil,Latin America and the Caribbean,"-15.79, -47.88",BR,Jairo Sousa,Not a Conflict Zone,2018,6,Unresolved,0,1,1,Latin America and the Caribbean,
3080,Jefferson Pureza Lopes,BR,2018-01-17,Brazilian,Male,Resolved,Staff,Local,False,39.0,Radio,1970-01-01 00:00:00.000002024,"[{'id': 46625, 'text_1': '2024', 'text_2': ''}]",[],"[{'id': 46626, 'text_1': '2019', 'text_2': 'https://en.unesco.org/sites/default/files/brazil_safety_2019_tbp.pdf'}, {'id': 46627, 'text_1': '2021', 'text_2': 'https://en.unesco.org/sites/default/files/safety_brazil_2021_ms.pdf'}, {'id': 46628, 'text_1': '2022', 'text_2': 'https://en.unesco.org/sites/default/files/note_68_secteur_ci_unesco_09062022_125848-combined.pdf'}, {'id': 46629, 'text_1': '2024', 'text_2': 'https://unesdoc.unesco.org/ark:/48223/pf0000391697.locale=en'}]",Brazil,Latin America and the Caribbean,"-15.79, -47.88",BR,Jefferson Pureza Lopes,Not a Conflict Zone,2018,1,Resolved,1,0,1,Latin America and the Caribbean,-17548.0
2758,Do Cong Duong,VN,2022-08-02,Vietnamese,Male,Ongoing/Unresolved,Freelancer,Local,False,58.0,Online,,"[{'id': 53146, 'text_1': '2024', 'text_2': ''}, {'id': 53147, 'text_1': '2026', 'text_2': ''}]",[],"[{'id': 53148, 'text_1': '2024', 'text_2': 'https://unesdoc.unesco.org/ark:/48223/pf0000391728.locale=en'}, {'id': 53149, 'text_1': '2026', 'text_2': ''}]",Viet Nam,Asia and the Pacific,"21.02, 105.84",VN,Do Cong Duong,Not a Conflict Zone,2022,8,Unresolved,0,1,1,Asia and the Pacific,
2760,Michel Hangi,CD,2022-07-17,Congolese - DRC,Male,No Information Received So Far,Not indicated,Local,True,,Radio,,"[{'id': 46872, 'text_1': '2024', 'text_2': ''}]","[{'id': 46873, 'text_1': '2024', 'text_2': ''}]",[],Democratic Republic of the Congo,Africa,"-4.32, 15.31",CD,Michel Hangi,Conflict Zone,2022,7,Unresolved,0,1,0,Africa,
2830,Héritier Magayane,CD,2021-08-07,Congolese - DRC,Male,No Information Received So Far,Staff,Local,True,,Radio,,"[{'id': 46844, 'text_1': '2022', 'text_2': ''}, {'id': 46845, 'text_1': '2024', 'text_2': ''}]","[{'id': 46846, 'text_1': '2024', 'text_2': ''}]",[],Democratic Republic of the Congo,Africa,"-4.32, 15.31",CD,Héritier Magayane,Conflict Zone,2021,8,Unresolved,0,1,0,Africa,
2845,Barthélemy Kubanabandu Changamuka,CD,2021-05-09,Congolese - DRC,Male,No Information Received So Far,Staff,Local,True,,Radio,,"[{'id': 46812, 'text_1': '2022', 'text_2': ''}, {'id': 46813, 'text_1': '2024', 'text_2': ''}]","[{'id': 46814, 'text_1': '2024', 'text_2': ''}]",[],Democratic Republic of the Congo,Africa,"-4.32, 15.31",CD,Barthélemy Kubanabandu Changamuka,Conflict Zone,2021,5,Unresolved,0,1,0,Africa,
2859,Mushtaq Ahmed,BD,2021-02-25,Bangladeshi,Male,No Information Received So Far,Freelancer,Local,False,,Cross-platform,,"[{'id': 46395, 'text_1': '2022', 'text_2': ''}, {'id': 46396, 'text_1': '2024', 'text_2': ''}]",[],[],Bangladesh,Asia and the Pacific,"23.73, 90.39",BD,Mushtaq Ahmed,Not a Conflict Zone,2021,2,Unresolved,0,1,0,Asia and the Pacific,
3035,Shahjahan Bachchu,BD,2018-06-11,Bangladeshi,Male,Resolved,Staff,Local,False,55.0,Print,1970-01-01 00:00:00.000002019,"[{'id': 46440, 'text_1': '2019', 'text_2': ''}]",[],"[{'id': 46441, 'text_1': '2019', 'text_2': ''}]",Bangladesh,Asia and the Pacific,"23.73, 90.39",BD,Shahjahan Bachchu,Not a Conflict Zone,2018,6,Resolved,1,0,1,Asia and the Pacific,-17693.0
2766,Saber Al-Haidari,YE,2022-06-15,Yemeni,Male,No Information Received So Far,Not indicated,Local,True,42.0,Cross-platform,,"[{'id': 53435, 'text_1': '2024', 'text_2': ''}]",[],[],Yemen,Arab States,"12.8, 45.03",YE,Saber Al-Haidari,Conflict Zone,2022,6,Unresolved,0,1,0,Arab States,
2815,Rasha Abdullah Al Harazi,YE,2021-11-09,Yemeni,Female,Ongoing/Unresolved,Staff,Local,True,,TV,,"[{'id': 53432, 'text_1': '2022', 'text_2': ''}, {'id': 53433, 'text_1': '2024', 'text_2': ''}]",[],"[{'id': 53434, 'text_1': '2022', 'text_2': 'https://unesdoc.unesco.org/ark:/48223/pf0000389243.locale=en'}]",Yemen,Arab States,"12.8, 45.03",YE,Rasha Abdullah Al Harazi,Conflict Zone,2021,11,Unresolved,0,1,1,Arab States,
2865,Adeeb al-Janani,YE,2020-12-30,Yemeni,Male,No Information Received So Far,Staff,Local,True,,TV,,"[{'id': 53235, 'text_1': '2021', 'text_2': ''}, {'id': 53236, 'text_1': '2022', 'text_2': ''}, {'id': 53237, 'text_1': '2024', 'text_2': ''}]","[{'id': 53238, 'text_1': '2021', 'text_2': ''}]",[],Yemen,Arab States,"12.8, 45.03",YE,Adeeb al-Janani,Conflict Zone,2020,12,Unresolved,0,1,0,Arab States,
2977,Ziad Al-Sharabi,YE,2019-01-28,Yemeni,Male,No Information Received So Far,Staff,Local,True,,TV,,"[{'id': 53480, 'text_1': '2020', 'text_2': ''}, {'id': 53481, 'text_1': '2021', 'text_2': ''}, {'id': 53482, 'text_1': '2022', 'text_2': ''}, {'id': 53483, 'text_1': '2024', 'text_2': ''}]","[{'id': 53484, 'text_1': '2020', 'text_2': 'https://webarchive.unesco.org/web/20240310023605/https://fr.unesco.org/sites/default/files/yemen_safety_2020.pdf'}, {'id': 53485, 'text_1': '2021', 'text_2': ''}]",[],Yemen,Arab States,"12.8, 45.03",YE,Ziad Al-Sharabi,Conflict Zone,2019,1,Unresolved,0,1,0,Arab States,
3003,Jamaie Abdullah Musib,YE,2018-09-16,Yemeni,Male,No Information Received So Far,Staff,Local,True,,Radio,,"[{'id': 53316, 'text_1': '2019', 'text_2': ''}, {'id': 53317, 'text_1': '2020', 'text_2': ''}, {'id': 53318, 'text_1': '2021', 'text_2': ''}, {'id': 53319, 'text_1': '2022', 'text_2': ''}, {'id': 53320, 'text_1': '2024', 'text_2': ''}]","[{'id': 53321, 'text_1': '2020', 'text_2': ''}, {'id': 53322, 'text_1': '2021', 'text_2': ''}]",[],Yemen,Arab States,"12.8, 45.03",YE,Jamaie Abdullah Musib,Conflict Zone,2018,9,Unresolved,0,1,0,Arab States,
3004,Omar Ezzi Mohammad,YE,2018-09-16,Yemeni,Male,No Information Received So Far,Staff,Local,True,,Radio,,"[{'id': 53425, 'text_1': '2019', 'text_2': ''}, {'id': 53426, 'text_1': '2020', 'text_2': ''}, {'id': 53427, 'text_1': '2021', 'text_2': ''}, {'id': 53428, 'text_1': '2022', 'text_2': ''}, {'id': 53429, 'text_1': '2024', 'text_2': ''}]","[{'id': 53430, 'text_1': '2020', 'text_2': 'https://webarchive.unesco.org/web/20240310023605/https://fr.unesco.org/sites/default/files/yemen_safety_2020.pdf'}, {'id': 53431, 'text_1': '2021', 'text_2': ''}]",[],Yemen,Arab States,"12.8, 45.03",YE,Omar Ezzi Mohammad,Conflict Zone,2018,9,Unresolved,0,1,0,Arab States,
